Name,a,e,i,predicted_class,mean_prob,std_prob,entropy
,63.017981,0.4290464,11.32208,1,0.50000006,0.01037667,0.07537109
,76.0595104,0.4393566,27.66951,1,0.50000006,0.076337725,0.2920654
,43.8879451,0.0874664,2.3776,1,0.50000006,0.00093637855,0.013366202
,43.9153783,0.172859,3.55948,1,0.50000006,0.0006956103,0.013052724
,80.2573985,0.5413455,17.61498,1,0.50000006,0.088798955,0.3558513
,54.5163547,0.4178569,13.7855,1,0.50000006,0.0032131202,0.031772207
,50.7071965,0.2797566,9.35681,1,0.50000006,0.0022025805,0.025070036
,39.0715142,0.0618983,1.09863,1,0.50000006,0.0005306952,0.009244758
,60.5136468,0.6901342,30.21597,1,0.50000006,0.0073650745,0.0541409
,44.4251822,0.0810069,0.82685,1,0.50000006,0.0009842137,0.015018552
,44.3873601,0.0357247,0.71761,1,0.50000006,0.0012083445,0.016712746
,43.5297917,0.0507005,0.46282,1,0.50000006,0.0008174129,0.0136689395
,45.6167974,0.0571581,23.79224,1,0.50000006,0.0023951868,0.024391469
,45.8273432,0.0645973,3.62976,1,0.50000006,0.0012204207,0.017217897
,41.5036302,0.1353905,32.30769,1,0.50000006,0.0020483243,0.020477798
,46.3506543,0.1758502,7.49423,1,0.50000006,0.0014277127,0.016792998
,47.2438706,0.176298,4.8128,1,0.50000006,0.0012431669,0.017535923
,42.7139322,0.1269964,40.29602,1,0.50000006,0.0028642942,0.02592201
,66.4224529,0.4159624,38.55836,1,0.50000006,0.015276896,0.09412372
,45.8363875,0.1735496,27.5265,1,0.50000006,0.0021581172,0.02394515
,41.1532919,0.06634,14.78798,1,0.50000006,0.0012007658,0.0132761095
,52.2500618,0.2682356,9.4242,1,0.50000006,0.0026829757,0.030588694
,78.773692,0.6208149,10.91255,1,0.50000006,0.052635152,0.26516443
,39.7264526,0.2716923,14.23538,1,0.50000006,0.00043840733,0.007983179
,49.940482,0.2421851,23.5909,1,0.50000006,0.00339923,0.032493077
,39.6063314,0.2540393,1.96519,1,0.50000006,0.00036304665,0.0075778607
,39.9671772,0.2518801,15.00924,1,0.50000006,0.0005127416,0.008994764
,39.6820031,0.3363739,16.8441,1,0.50000006,0.0007152107,0.009442038
,39.8976903,0.2165013,0.62777,1,0.50000006,0.00041049527,0.00875131
,39.6463588,0.3476276,23.42768,1,0.50000006,0.0007628551,0.011034369
,39.6002457,0.2355481,3.94442,1,0.50000006,0.00034430856,0.0074736197
,39.8287891,0.2162163,9.99664,1,0.50000006,0.00049450714,0.00896003
,30.304864,0.0534097,4.98858,1,0.50000006,0.00016506643,0.0047488078
,30.2503976,0.069524,17.10148,1,0.50000006,0.00032411522,0.0071870047
,48.1880311,0.3726148,4.10921,1,0.50000006,0.0011663372,0.016359808
,48.6139303,0.2482312,2.91299,1,0.50000006,0.0016705969,0.018696768
,48.2319713,0.3223392,1.56798,1,0.50000006,0.0010060527,0.015454033
,48.4699649,0.2070997,2.32251,1,0.50000006,0.0014848991,0.020639094
,43.9768789,0.1749499,6.81777,1,0.50000006,0.00078840135,0.012531165
,44.0022561,0.0960112,1.51757,1,0.50000006,0.0008328507,0.01403995
,44.0375151,0.0689035,4.45637,1,0.50000006,0.0012498215,0.015837131
,44.0855215,0.1474148,3.69749,1,0.50000006,0.0005703154,0.012164579
,55.973569,0.3935588,29.65999,1,0.50000006,0.0047059255,0.042966455
,42.6898601,0.2573352,4.74331,1,0.50000006,0.0005781999,0.010343283
,70.4997499,0.5516093,14.36114,1,0.50000006,0.022456054,0.14079389
,44.5323292,0.1513771,11.90425,1,0.50000006,0.0010735113,0.015284985
,44.6659421,0.2848963,7.70718,1,0.50000006,0.0007586384,0.01231251
,69.6741161,0.4946987,2.10129,1,0.50000006,0.023704456,0.13091156
,41.4381302,0.3082756,34.76394,1,0.50000006,0.001491444,0.018866468
,61.7808152,0.4006924,20.17519,1,0.50000006,0.009420598,0.07268971
,54.2787458,0.2962651,4.52484,1,0.50000006,0.0026631155,0.03237134
,43.8605149,0.0398409,0.24982,1,0.50000006,0.00096744666,0.013953084
,45.8553406,0.0681302,2.11595,1,0.50000006,0.0011380513,0.01830506
,42.9754973,0.0379528,1.9519,1,0.50000006,0.0008050754,0.013318148
,42.9783647,0.0516062,3.58684,1,0.50000006,0.00090780994,0.013517346
,44.1574706,0.0819336,1.29984,1,0.50000006,0.0008438713,0.013775686
,44.1209029,0.0163966,2.93606,1,0.50000006,0.0012344387,0.016030537
,42.3939199,0.0823068,0.50683,1,0.50000006,0.00074494863,0.012602422
,45.6646853,0.1370034,5.71843,1,0.50000006,0.001071248,0.016564183
,46.4642266,0.1335788,5.91458,1,0.50000006,0.0012509967,0.018818598
,43.2510457,0.0390959,1.20516,1,0.50000006,0.00086003065,0.01341962
,44.3109605,0.0981184,2.04103,1,0.50000006,0.000937163,0.015575967
,43.6770836,0.0511378,3.93341,1,0.50000006,0.0008196558,0.014363053
,43.6748541,0.0513752,2.35372,1,0.50000006,0.00096210325,0.01409406
,45.5133236,0.1003924,6.55303,1,0.50000006,0.0011434963,0.016053779
,47.0344032,0.1322193,4.06526,1,0.50000006,0.0013444069,0.019381678
,42.421908,0.1225852,5.10984,1,0.50000006,0.0006852589,0.0118959965
,45.9493763,0.0449023,2.01966,1,0.50000006,0.0015085416,0.019000536
,43.7178711,0.1215766,8.60054,1,0.50000006,0.000889366,0.014582764
,44.68049,0.0367815,1.48413,1,0.50000006,0.0010367447,0.016273072
,43.3439544,0.0156013,1.68689,1,0.50000006,0.0008236527,0.0143068675
,44.7327276,0.0791417,1.9463,1,0.50000006,0.0012034214,0.016005198
,44.2315494,0.0484823,2.42903,1,0.50000006,0.0010365524,0.01640469
,43.0187342,0.0446877,5.27151,1,0.50000006,0.0007036971,0.01370562
,45.0961359,0.1090449,2.78553,1,0.50000006,0.0011417391,0.015040344
,83.3705616,0.7794452,26.94229,1,0.50000006,0.083127,0.33177775
,54.2990688,0.2894681,2.85044,1,0.50000006,0.0031368393,0.031651188
,80.3509018,0.5425019,26.59668,1,0.50000006,0.11259253,0.39745918
,53.4511518,0.3186533,37.35351,1,0.50000006,0.0060536275,0.04491036
,56.2186267,0.413474,29.32118,1,0.50000006,0.0060328636,0.046026666
,92.6164237,0.6281219,35.61068,1,0.50000006,0.17689416,0.60886073
,40.1496697,0.0575053,17.27287,1,0.50000006,0.0008045292,0.012258433
,60.8380988,0.9559015,22.25172,1,0.50000006,0.005104687,0.03903183
,35.6127235,0.1022603,29.99129,1,0.50000006,0.0011105982,0.014440556
,45.652233,0.1832236,15.35351,1,0.50000006,0.001289502,0.017782232
,46.9493797,0.3492231,22.32019,1,0.50000006,0.0017377536,0.017958272
,79.200155,0.5576378,15.12272,1,0.50000006,0.07758408,0.28538358
,72.1791013,0.9533772,56.74645,1,0.50000006,0.02356517,0.121743694
,53.7627604,0.1739736,18.20636,1,0.50000006,0.004354333,0.040253803
,49.3814038,0.1567527,25.05348,1,0.50000006,0.0031425082,0.031064166
,77.5779698,0.5381355,18.17788,1,0.50000006,0.061224177,0.27530605
,38.3095413,0.1035617,20.03865,1,0.50000006,0.0010491699,0.012348672
,48.0393877,0.1510626,11.15069,1,0.50000006,0.0015251525,0.01996976
,50.3412631,0.1031013,18.61324,1,0.50000006,0.0033639078,0.031959426
,53.8934066,0.3336064,26.68459,1,0.50000006,0.0048834276,0.042574406
,90.8261039,0.7479749,30.77632,1,0.50000006,0.18431652,0.62300146
,46.3484792,0.0965072,21.91633,1,0.50000006,0.00171282,0.021492489
,41.9900323,0.0250134,15.30636,1,0.50000006,0.0011459421,0.014923338
,41.1207372,0.0164566,7.81474,1,0.50000006,0.0007071201,0.011981731
,96.2917632,0.6126077,16.77348,1,0.50000006,0.18821272,0.6549085
,42.2560651,0.0968762,14.08351,1,0.50000006,0.0007887752,0.0133992825
,93.5257777,0.5944738,14.86138,1,0.50000006,0.21028659,0.6528456
,52.9969042,0.2592441,8.94798,1,0.50000006,0.0027982213,0.029988986
,44.5721139,0.0947337,28.68265,1,0.50000006,0.0017729048,0.02214023
,36.2361023,0.1037758,24.81706,1,0.50000006,0.00069504644,0.012032483
,45.7627843,0.2041791,15.9284,1,0.50000006,0.0015316724,0.01810374
,44.1063599,0.1398695,27.64334,1,0.50000006,0.001940768,0.021259498
,40.5316666,0.3202472,12.13851,1,0.50000006,0.0005062571,0.008744968
,47.8409072,0.251414,11.40278,1,0.50000006,0.0015384316,0.020999353
,45.9036532,0.2613105,10.58218,1,0.50000006,0.0010092063,0.015367935
,43.8832489,0.0990914,0.8259,1,0.50000006,0.00090062764,0.0140075665
,50.657887,0.3217546,13.99023,1,0.50000006,0.0024948101,0.025615763
,42.0142471,0.1088159,1.61865,1,0.50000006,0.0006374441,0.0111861
,80.8646298,0.4768109,1.21666,1,0.50000006,0.056889504,0.30693832
,72.2040866,0.6043306,0.44688,1,0.50000006,0.019631175,0.13031362
,70.2257754,0.4641228,12.45938,1,0.50000006,0.039397955,0.15789348
,51.3340338,0.0929883,1.47186,1,0.50000006,0.002494129,0.031758968
,41.6282465,0.1086337,1.08328,1,0.50000006,0.0005633602,0.011075417
,44.831847,0.0463805,28.75383,1,0.50000006,0.0020542133,0.025735598
,38.2954094,0.0391635,20.48637,1,0.50000006,0.0006973651,0.012172282
,47.508665,0.0483725,28.16513,1,0.50000006,0.0023385321,0.029705843
,43.4352961,0.0270829,2.38137,1,0.50000006,0.0011291242,0.014867686
,35.377587,0.0229767,9.85062,1,0.50000006,0.0003267695,0.0067951973
,41.8195299,0.0154254,38.67604,1,0.50000006,0.0031156181,0.02943166
,42.9890887,0.1443615,13.51988,1,0.50000006,0.0009045834,0.0135863
,50.1490684,0.0104933,24.33964,1,0.50000006,0.003498735,0.039314747
,39.5198038,0.0438196,15.3058,1,0.50000006,0.0006592896,0.011400803
,39.4317042,0.7777092,79.58574,1,0.50000006,1.2378618e-07,1.40415e-06
,42.9665663,0.0236252,32.50943,1,0.50000006,0.0022350412,0.02546496
,34.8197215,0.0266378,21.22586,1,0.50000006,0.00058845023,0.01113793
,39.0637769,0.0568771,19.91057,1,0.50000006,0.0009833357,0.013499513
,47.504139,0.1709981,21.83188,1,0.50000006,0.002223017,0.02519886
,41.012123,0.0041262,3.63097,1,0.50000006,0.0005665141,0.0110332575
,42.0008685,0.0356138,11.1507,1,0.50000006,0.0008026636,0.0131613
,44.2351363,0.0970197,9.75614,1,0.50000006,0.0008325274,0.01554589
,42.3347061,0.1451057,12.2966,1,0.50000006,0.0008070411,0.011952414
,38.5192268,0.0529043,35.0103,1,0.50000006,0.0019459627,0.021139603
,42.1844092,0.0341492,28.55273,1,0.50000006,0.00207261,0.02122691
,48.3161221,0.2881632,13.03568,1,0.50000006,0.0018291947,0.01961154
,59.8973664,0.6010171,3.9628,1,0.50000006,0.0071043735,0.04495388
,60.5209425,0.3418936,15.6048,1,0.50000006,0.01264088,0.07646488
,44.3213905,0.0249189,4.54341,1,0.50000006,0.0011730851,0.016362946
,42.6462159,0.1900249,7.94983,1,0.50000006,0.00062214886,0.011393411
,40.9177648,0.1194484,21.51338,1,0.50000006,0.0010506185,0.0147755975
,48.8659173,0.2479352,17.20627,1,0.50000006,0.0018249608,0.022995045
,43.476779,0.0637591,3.5507,1,0.50000006,0.0009109778,0.015065683
,44.7005464,0.1981376,19.74163,1,0.50000006,0.0014701036,0.017202742
,46.982705,0.2400075,20.50745,1,0.50000006,0.0015524084,0.018803112
,50.9141573,0.2757572,6.60746,1,0.50000006,0.0017407713,0.023624776
,45.8005249,0.1687408,20.81668,1,0.50000006,0.0013869323,0.019567078
,40.856492,0.1024833,7.67752,1,0.50000006,0.0006165225,0.010617086
,47.3579589,0.1095985,9.39958,1,0.50000006,0.0014849405,0.021618357
,74.1533545,0.5163447,32.43297,1,0.50000006,0.056650303,0.23914108
,53.1733015,0.3941409,15.60753,1,0.50000006,0.002484057,0.028552629
,46.0307164,0.201246,26.61501,1,0.50000006,0.001927523,0.023878656
,63.191362,0.3984315,16.30278,1,0.50000006,0.011536306,0.08529098
,43.1438717,0.1207526,13.99823,1,0.50000006,0.0014404242,0.014230605
,44.6899103,0.1429897,13.84762,1,0.50000006,0.0011039898,0.015750805
,45.5672165,0.2567945,26.40142,1,0.50000006,0.0018055594,0.020316344
,39.6200869,0.1838039,36.6732,1,0.50000006,0.0016273404,0.018877555
,43.0101864,0.0675225,28.88097,1,0.50000006,0.0019300274,0.0223727
,54.5653803,0.1546455,32.86732,1,0.50000006,0.00551182,0.054441243
,48.227781,0.2038219,16.0342,1,0.50000006,0.0016290789,0.022027608
,46.8031562,0.1225654,34.3268,1,0.50000006,0.0027558235,0.03023395
,42.4362081,0.1764972,19.88688,1,0.50000006,0.0012407617,0.014341474
,39.3710052,0.2062266,8.37523,1,0.50000006,0.0003412087,0.007918024
,46.0942513,0.3136768,13.39484,1,0.50000006,0.0016477639,0.01620715
,43.7306246,0.1440608,9.65106,1,0.50000006,0.000884588,0.014064295
,47.8268602,0.1898303,9.05783,1,0.50000006,0.0012428933,0.019290349
,44.0944663,0.0944559,1.60302,1,0.50000006,0.00084944174,0.013810778
,57.8018533,0.3829406,5.78973,1,0.50000006,0.003382419,0.03990778
,68.0380483,0.4307845,45.60115,1,0.50000006,0.025873376,0.1220414
,44.3742609,0.0660034,4.15332,1,0.50000006,0.000896601,0.014912298
,42.7200769,0.0227466,3.03916,1,0.50000006,0.0009728968,0.014007221
,41.5858217,0.0483476,15.10424,1,0.50000006,0.0009762476,0.01295553
,46.4255591,0.1823608,6.55486,1,0.50000006,0.0013133436,0.016564155
,71.3549962,0.6734516,13.69397,1,0.50000006,0.026521854,0.14809534
,40.8685307,0.1080163,4.1437,1,0.50000006,0.0008722056,0.01110623
,42.6735504,0.1171818,14.58511,1,0.50000006,0.00078763196,0.012829086
,44.319567,0.1070087,7.30286,1,0.50000006,0.0010767423,0.015795602
,42.9759251,0.0298488,14.27379,1,0.50000006,0.001042911,0.015211267
,46.8988427,0.0911851,4.28032,1,0.50000006,0.001450771,0.019051505
,48.1430697,0.139003,14.08681,1,0.50000006,0.0015876251,0.02207906
,39.4812633,0.0700968,13.47841,1,0.50000006,0.0005901265,0.009942747
,47.1730162,0.5953613,15.60194,1,0.50000006,0.0010637136,0.0126829855
,39.5640625,0.1416808,15.96827,1,0.50000006,0.0005668006,0.00953577
,47.9901583,0.2313927,15.20984,1,0.50000006,0.0016097231,0.019809792
,44.1420722,0.1097272,9.14033,1,0.50000006,0.0010255829,0.014984669
,50.3276305,0.312433,33.54583,1,0.50000006,0.0046110377,0.033789854
,42.909825,0.0352205,4.90269,1,0.50000006,0.000913496,0.014230998
,47.2145747,0.1920498,12.49603,1,0.50000006,0.0013640986,0.018382197
,43.764597,0.0283998,5.56437,1,0.50000006,0.0009282287,0.015152565
,44.3384299,0.1222818,8.97522,1,0.50000006,0.0010128779,0.014538183
,37.7681011,0.0573772,20.55412,1,0.50000006,0.0008136335,0.012195941
,41.7123013,0.1545598,29.88796,1,0.50000006,0.0014429761,0.019721515
,44.2583067,0.0826774,10.71168,1,0.50000006,0.0009774077,0.015468463
,43.970955,0.0712689,4.21262,1,0.50000006,0.00074851594,0.013588865
,45.9897312,0.1459084,18.5378,1,0.50000006,0.0017271794,0.02100183
,42.7738196,0.0236167,3.50398,1,0.50000006,0.00084600516,0.01401415
,46.2488424,0.1423632,4.72856,1,0.50000006,0.0013181994,0.017718678
,45.3459949,0.0908935,3.63645,1,0.50000006,0.0012050397,0.017672384
,44.4451501,0.111529,3.31082,1,0.50000006,0.0010024342,0.015375183
,43.6590255,0.2168013,11.80588,1,0.50000006,0.0007090582,0.011847657
,55.215841,0.4419661,5.21891,1,0.50000006,0.002767555,0.030740632
,39.1415804,0.2701154,5.17926,1,0.50000006,0.00043048657,0.007374282
,45.5009778,0.168698,7.56618,1,0.50000006,0.0010869881,0.015857957
,36.5189153,0.1258846,14.72041,1,0.50000006,0.00044048333,0.007937864
,50.3073245,0.1995483,53.26355,1,0.50000006,0.007077501,0.041026488
,80.1567351,0.5382173,31.02612,1,0.50000006,0.07793893,0.34422684
,41.1346621,0.0841968,12.38129,1,0.50000006,0.0007911271,0.011649947
,55.4412789,0.3501484,13.56057,1,0.50000006,0.003972104,0.038072195
,43.3258555,0.1185424,11.44701,1,0.50000006,0.001099186,0.015091883
,60.0722847,0.4945906,9.86775,1,0.50000006,0.008673117,0.059389174
,47.6436879,0.16388,15.21473,1,0.50000006,0.0018896365,0.021325868
,47.5823624,0.2710097,8.25232,1,0.50000006,0.0014927149,0.01911915
,46.054361,0.1867987,11.39698,1,0.50000006,0.0012970716,0.017093495
,47.6078287,0.3409976,8.51033,1,0.50000006,0.0010785823,0.015744032
,36.3860077,0.0733829,11.60953,1,0.50000006,0.00041426904,0.007760849
,58.5117728,0.9704894,94.65722,1,0.50000006,3.0330766e-06,2.3377746e-05
,45.7898673,0.1643329,33.26479,1,0.50000006,0.0020814654,0.024540426
,46.2859026,0.2140623,16.88888,1,0.50000006,0.0014884823,0.018067319
,38.6940662,0.0931603,13.33618,1,0.50000006,0.0005652192,0.009544924
,52.5502687,0.324013,40.49507,1,0.50000006,0.006725244,0.04665939
,65.4934006,0.3840337,14.4964,1,0.50000006,0.018368267,0.10477421
,51.6604507,0.4590828,15.38596,1,0.50000006,0.0015700914,0.021929914
,42.3150851,0.1731252,4.09273,1,0.50000006,0.0005476016,0.011263506
,42.3167034,0.1062704,5.05222,1,0.50000006,0.00070710975,0.012431147
,43.3912811,0.0472219,2.63094,1,0.50000006,0.0007866486,0.013535885
,44.0930807,0.0557829,2.32252,1,0.50000006,0.0011814074,0.014675051
,51.3805546,0.2554845,5.89941,1,0.50000006,0.0021117448,0.02683001
,55.6801643,0.1845417,38.84461,1,0.50000006,0.010402992,0.06183236
,55.772518,0.3847775,9.13288,1,0.50000006,0.004039334,0.036388274
,42.0583933,0.2437549,6.06385,1,0.50000006,0.0005022482,0.009801569
,46.5150767,0.1943409,11.08887,1,0.50000006,0.0011671612,0.018831175
,72.5578157,0.5572831,9.90138,1,0.50000006,0.027086478,0.15214603
,52.3040905,0.2602678,30.50645,1,0.50000006,0.0044190614,0.03683798
,45.0195362,0.0695109,4.43368,1,0.50000006,0.0013271193,0.017890157
,45.9517169,0.0708076,19.51889,1,0.50000006,0.0017438552,0.023327064
,49.7676733,0.2770807,17.24056,1,0.50000006,0.0025607995,0.025638092
,43.9735636,0.1030524,29.27389,1,0.50000006,0.0016931866,0.021945396
,44.7878389,0.1189491,4.03555,1,0.50000006,0.001061795,0.013884161
,44.9536419,0.2171482,4.97651,1,0.50000006,0.00078714534,0.012535619
,44.4539799,0.1405807,2.9514,1,0.50000006,0.0010246739,0.015147664
,42.2332338,0.1520055,6.7418,1,0.50000006,0.00058704824,0.011159606
,44.0487038,0.0420399,2.86343,1,0.50000006,0.0009493079,0.0151419025
,43.028219,0.0860299,2.72255,1,0.50000006,0.0008792012,0.013090493
,42.6509846,0.0182542,2.27868,1,0.50000006,0.000798351,0.013300079
,43.6391685,0.1909469,5.13778,1,0.50000006,0.0008542669,0.011559016
,53.7966667,0.3573594,19.12214,1,0.50000006,0.0038407294,0.03395904
,70.6145365,0.4538235,27.53498,1,0.50000006,0.039083585,0.19284697
,52.7646108,0.2587157,12.33813,1,0.50000006,0.0027875593,0.030349638
,45.131193,0.1231186,6.96799,1,0.50000006,0.0013951438,0.016791219
,44.1442373,0.0696965,1.69233,1,0.50000006,0.00086522335,0.014028944
,42.7301834,0.029874,1.73836,1,0.50000006,0.0008070222,0.012950297
,43.949939,0.0896717,3.18952,1,0.50000006,0.0008937477,0.014043159
,43.5914282,0.0287608,3.37752,1,0.50000006,0.000940131,0.015635
,44.6553031,0.0459432,4.68279,1,0.50000006,0.001099688,0.01603182
,43.7682047,0.0847358,3.73121,1,0.50000006,0.0011246463,0.015072007
,45.4945197,0.1437858,18.45749,1,0.50000006,0.0016710336,0.019532127
,30.0132461,0.1086421,2.08256,1,0.50000006,0.00014208972,0.0045101135
,40.7934867,0.102673,1.13044,1,0.50000006,0.0006696391,0.010862316
,42.7729711,0.0496499,9.55853,1,0.50000006,0.0008124529,0.013980017
,43.7711283,0.0724826,3.16374,1,0.50000006,0.0009319673,0.014184949
,92.044482,0.6214687,5.34987,1,0.50000006,0.17047545,0.57130426
,42.0803495,0.2191379,25.6804,1,0.50000006,0.0014188347,0.017614514
,38.3415724,0.1001299,6.22846,1,0.50000006,0.0003753925,0.007677633
,46.4756567,0.0929494,6.98348,1,0.50000006,0.0013830342,0.019181073
,44.4450105,0.0689861,5.54676,1,0.50000006,0.0011022186,0.016171811
,43.5751146,0.0218667,2.81375,1,0.50000006,0.000817965,0.013768032
,44.0306014,0.0780873,0.34103,1,0.50000006,0.00092272117,0.014446061
,44.4781867,0.094804,4.07063,1,0.50000006,0.001101573,0.015079327
,45.6584701,0.0653178,3.0832,1,0.50000006,0.0012348033,0.017438015
,42.7570576,0.0775834,1.98635,1,0.50000006,0.0007443139,0.012329853
,39.4099051,0.1217085,9.99056,1,0.50000006,0.00048284992,0.009054702
,44.4892407,0.0683852,3.17756,1,0.50000006,0.0008791724,0.014989972
,43.3210706,0.0683853,2.35627,1,0.50000006,0.0012195623,0.014096616
,39.3875218,0.2065508,11.86674,1,0.50000006,0.00047157216,0.0083719725
,45.5467897,0.2453417,5.30994,1,0.50000006,0.0010705867,0.014072236
,43.3989309,0.0751919,2.73785,1,0.50000006,0.0008659967,0.013398594
,70.2698386,0.6151348,2.75658,1,0.50000006,0.015434218,0.11110092
,39.8193905,0.2080115,17.89177,1,0.50000006,0.00069209887,0.010458263
,44.7022884,0.1286631,25.3033,1,0.50000006,0.002368627,0.02285499
,56.550978,0.3521251,18.31574,1,0.50000006,0.0049388967,0.047401037
,43.4716512,0.0787752,0.46267,1,0.50000006,0.00086828147,0.013605465
,72.1723119,0.462398,19.47525,1,0.50000006,0.04114128,0.20089035
,65.7712569,0.4137346,42.84661,1,0.50000006,0.020687554,0.09636733
,94.6285091,0.6218284,4.64351,1,0.50000006,0.18703248,0.63429105
,44.9911941,0.119452,4.80355,1,0.50000006,0.0010795321,0.014889684
,43.9076995,0.0139628,2.39643,1,0.50000006,0.001054173,0.015414603
,95.6998982,0.6357513,15.31507,1,0.50000006,0.19357374,0.65541625
,44.4275661,0.1063742,1.371,1,0.50000006,0.0008541481,0.01332247
,44.4215859,0.1062018,1.66564,1,0.50000006,0.001061294,0.014513746
,42.7152925,0.0954557,9.27592,1,0.50000006,0.00084507646,0.013496683
,44.8427927,0.0997782,4.38015,1,0.50000006,0.0011841306,0.016184477
,39.3432335,0.2100061,21.45421,1,0.50000006,0.0008273723,0.012287605
,43.5717329,0.1188158,2.90744,1,0.50000006,0.00077329075,0.012557267
,77.3339084,0.5835488,22.50087,1,0.50000006,0.050817385,0.24924576
,42.9934944,0.1097218,2.92137,1,0.50000006,0.0007590023,0.012438508
,43.7766329,0.0620239,2.03674,1,0.50000006,0.0008341215,0.01348922
,47.4672924,0.0470106,18.62798,1,0.50000006,0.0025260197,0.02657065
,40.9573314,0.0992761,26.62477,1,0.50000006,0.001141648,0.018058034
,42.3124066,0.0818172,18.36213,1,0.50000006,0.0011562685,0.015393961
,52.7930163,0.3754474,5.42791,1,0.50000006,0.002284246,0.026318608
